log10_Xlan log10_mej log10_vej luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-3.336485949742425 -1.5159070099209955 -0.692459391497811 31.689280016999458 0.7328502776287124 0.0 0.0 -162.98066331522367 -10.805191112256548
-3.433930869441772 -1.7730220144759636 -0.7032586637939902 23.396907705886065 0.6476956070633116 0.0 0.0 -162.97452631152368 -10.37829594518149
-3.284786719286731 -1.5145247563339472 -0.6902188450933484 29.71796959417268 0.7047254754675464 0.0 0.0 -162.95309232876022 -10.701831467235149
-3.432121052338176 -1.5746734990607862 -0.6923805626857218 28.67741537383092 0.8500449916165153 0.0 0.0 -162.9492131383232 -10.85367040867438
-3.4354015263446422 -1.6236014810053794 -0.6900570291758341 26.284403874889975 0.7976061659130461 0.0 0.0 -162.931438124409 -10.702861940994918
-3.338184459967568 -1.8928776198862476 -0.7055268464006326 20.57782426932842 0.7300004817513751 0.0 0.0 -162.91547407096382 -10.36953043532636
-3.410412103938995 -1.8337277855851006 -0.7026602085770592 20.99822880086748 0.6655731835510944 0.0 0.0 -162.88415740735672 -10.297357927978757
-3.3011523611693345 -1.5956457741124557 -0.6985086073542952 27.616455770313003 0.6270681923063341 0.0 0.0 -162.87916154505893 -10.511738350061592
-3.351149384482774 -1.4922034647286782 -0.6945305881943638 31.446415448929656 0.6479157199065821 0.0 0.0 -162.8757239952374 -10.674316863553779
-3.26747568594649 -1.6977422960877289 -0.6922799740834484 22.132427653089795 0.8307253592334982 0.0 0.0 -162.8316372708511 -10.571614330684096
-3.369348668557288 -1.8582226191110331 -0.7091005761283438 21.271287489314165 0.79265047813519 0.0 0.0 -162.80736542651158 -10.485011760711409
-3.4068667617216253 -1.5150669182204886 -0.7002742245086775 29.089646921598675 0.7954795726875977 0.0 0.0 -162.79861741992255 -10.80159874091855
-3.2569589649908304 -1.6426454631404548 -0.701520643997894 23.901819495842535 0.783645199121903 0.0 0.0 -162.75603534290443 -10.590182188419101
-3.2181442528968436 -1.6642940022094335 -0.7006561680068364 23.445570146502796 0.7084268635301229 0.0 0.0 -162.74928953569042 -10.469999634387873
-3.3072563101654744 -1.6660129008611113 -0.6971030178724136 26.254964630412587 0.6727080904207934 0.0 0.0 -162.74921004606128 -10.531437828749482
-3.3478909617822845 -1.5238499132389247 -0.7060715761999987 31.55202437691142 0.7827407827585328 0.0 0.0 -162.74894916226566 -10.866710572760553
-3.3488599423746495 -1.774283707972982 -0.6936460469065207 22.88703695848511 0.7396194124524483 0.0 0.0 -162.7355538249953 -10.488977662068145
-3.3988627518059307 -1.4576579463051855 -0.698064991346691 33.17269224941727 0.6855865787548123 0.0 0.0 -162.71175979523028 -10.784273043106108
-3.4776378207277805 -1.8036955953668214 -0.6967838239506132 21.93006125389137 0.7672287927174335 0.0 0.0 -162.6899739954709 -10.482914645125671
-3.4963263117381516 -1.6236972538637366 -0.6922887423192055 26.178525804917467 0.7405278770785888 0.0 0.0 -162.68874178464017 -10.624573965282911
-3.2486630148321787 -1.5356189986796966 -0.6971556246527395 28.583692900888565 0.6590348661991421 0.0 0.0 -162.68793239006413 -10.595884054831208
-3.414584928417101 -1.835757039667496 -0.702391294856497 20.979036492992883 0.8482144414974871 0.0 0.0 -162.67794509110698 -10.538928396905984
-3.228755601786558 -1.7878648702368536 -0.6975157166993107 20.237682197098547 0.7328879770824352 0.0 0.0 -162.67128626006823 -10.356810421193055
-3.227567647701674 -1.7860872914365826 -0.6956758592837482 21.510583638858133 0.7257795973975962 0.0 0.0 -162.64125696671334 -10.408062697235383
-3.353189314978442 -1.754641766947898 -0.7098894633576796 24.51369041669948 0.8057386438253146 0.0 0.0 -162.63995668040457 -10.643262417749362
-3.385270582814754 -1.5069524467836608 -0.693591667387393 32.51255351907799 0.7767662821557372 0.0 0.0 -162.62928170084967 -10.889037023903333
-3.355598873961279 -1.8924685514327555 -0.7030601858927057 20.589396577463333 0.7490350166570174 0.0 0.0 -162.62249010095323 -10.39583318473182
-3.222746899402181 -1.5704426129923301 -0.6970134970485542 25.984170427179585 0.7743074440142319 0.0 0.0 -162.62098042347083 -10.661727769163981
-3.398190218631342 -1.4453612090948424 -0.6982015328487738 32.95895544414729 0.7844536989628637 0.0 0.0 -162.61493370701052 -10.91252180061237
-3.3543477840316793 -1.4794231155702642 -0.6997513059447451 32.76337123658719 0.6698860620813731 0.0 0.0 -162.59953126645306 -10.74869003918764
-3.308106883478338 -1.5051129653522795 -0.6903941341995343 30.504546531155384 0.7186188641676999 0.0 0.0 -162.5956058027085 -10.747478101780057
-3.2723092684261106 -1.6509678748432108 -0.7051297314688736 25.540496667516756 0.839242556767691 0.0 0.0 -162.59310098182416 -10.725036301048405
-3.2250507979136547 -1.733012961229421 -0.6997948707151134 23.314966107921542 0.8415249593627747 0.0 0.0 -162.57539845179565 -10.636582387421065
-3.266883598237378 -1.5671974246493412 -0.7020236281910248 30.089748223688066 0.7639614947558707 0.0 0.0 -162.56245513277636 -10.79497314859659
-3.32375034831432 -1.5810344888863685 -0.6894879009326254 27.0040583893818 0.8096380339366774 0.0 0.0 -162.5593640537212 -10.744845678601942
-3.226502143377716 -1.7825199387652182 -0.6958230454156604 21.642828080460138 0.7888070400111513 0.0 0.0 -162.5379540759126 -10.497467098357038
-3.3627779636773534 -1.734619520595932 -0.7004538391139816 21.386819841370432 0.7138522503622743 0.0 0.0 -162.53351346493548 -10.385722082752597
-3.445240801606716 -1.858863469517666 -0.7047488595754543 21.115658874429194 0.7447973026675682 0.0 0.0 -162.5230542138963 -10.415398233464783
-3.4021509663526714 -1.8153673211049113 -0.7039201770037165 22.96310565647595 0.6974228284449412 0.0 0.0 -162.5146076201076 -10.433551930508802
-3.444791277425569 -1.4794089563139772 -0.6963036431702296 32.482904908840716 0.686575683324324 0.0 0.0 -162.51437483120665 -10.764701649535109
-3.285989952487972 -1.5371966313268386 -0.6990381495296658 27.747811819899106 0.8263931013023945 0.0 0.0 -162.50190165760753 -10.792498790694216
-3.437593256428947 -1.6377700433098723 -0.7045715320634762 28.44501819937877 0.8066725189414661 0.0 0.0 -162.48579113117626 -10.793162060423068
-3.2171860225816165 -1.560768673015008 -0.6953924545487995 28.185518580052793 0.8143658909266814 0.0 0.0 -162.4809444678032 -10.79348932004521
-3.2581612296491507 -1.7612422960611513 -0.6959054362391677 21.687756706538888 0.6614687725226797 0.0 0.0 -162.45215446282324 -10.323481906688542
-3.2731910647061975 -1.7366860630907057 -0.7036136640138526 22.167927724063077 0.849486980192501 0.0 0.0 -162.44863082620822 -10.595550398810119
-3.371499279845507 -1.6151243984808423 -0.706154469819535 28.38236758167184 0.682803289296387 0.0 0.0 -162.44084342366577 -10.62424613789549
-3.4046174759546046 -1.4649906028118278 -0.6940594046174742 32.96501836057295 0.6953797375145622 0.0 0.0 -162.431547274264 -10.792176267869607
-3.3059129414009485 -1.719254335825597 -0.7041430574299103 25.679173921567514 0.7583354440510268 0.0 0.0 -162.42378517054655 -10.629077373286982
